oid,traffic_sign_id,traffic_sign_code,traffic_sign_text,status,traffic_sign_source,traffic_sign_sector,status_date,last_update,date_import
#612,3125151,439,"בתוקף   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ו'   מ 08:00 עד 15:00       ביתר הימים והשעות:   החניה מותרת לרכב   הנושא תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,30/06/2022,30/06/2022,22/12/2022 0:51
#613,3125158,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 07:00 עד 15:00   בימי ו' וערבי חג   מ 07:00 עד 12:30     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,03/07/2022,03/07/2022,22/12/2022 0:51
#614,3125160,439,"בתוקף 18 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 00:19   בימי ו' וערבי חג   מ 08:00  עד 12:00    ביתר הימים והשעות:   החניה בשני מקומות החניה   הראשונים הצמודים לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,03/07/2022,03/07/2022,22/12/2022 0:51
#615,3125166,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 09:00 עד 12:00      ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,03/07/2022,03/07/2022,22/12/2022 0:51
#616,3125170,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ו'   מ 08:00 עד 17:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,03/07/2022,03/07/2022,22/12/2022 0:51
#617,3125188,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 07:30 עד 14:30  בימי  ו' וערבי חג   מ 07:30 עד 14:30     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,03/07/2022,03/07/2022,22/12/2022 0:51
#618,3125190,439,"בתוקף 11 מטר  מותרת פריקה וטעינה רציפה לכלי רכב המוגדרים ברשיונם ""משא"", ""מסחרי"", ו""אחוד"" בלבד בימים א' עד ו' משעה 08:00 עד 12:00 ביתר הימים והשעות:  החניה במקום החניה הראשון  הצמוד לתמרור זה מיועד לרכב הנושא  תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,17/07/2022,17/07/2022,22/12/2022 0:51
#619,3125198,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 15:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,04/07/2022,04/07/2022,22/12/2022 0:51
#620,3125203,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 16:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,10/07/2022,10/07/2022,22/12/2022 0:51
#621,3125205,439,"בתוקף 15 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 15:00      ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,04/07/2022,04/07/2022,22/12/2022 0:51
#622,3125212,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 06:00 עד 14:00   בימי ו' וערבי חג   מ 06:00 עד 14:00     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,04/07/2022,04/07/2022,22/12/2022 0:51
#623,3125215,439,"בתוקף 6 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 10:00       ביתר הימים והשעות   החניה מותרת לרכב   הנושא תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#624,3125223,439,"בתוקף 16 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 06:00 עד 14:00   בימי ו' וערבי חג   מ 06:00 עד 14:00     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#625,3125224,439,"בתוקף 18 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:30 עד 15:00   בימי ו' וערבי חג   מ 08:30 עד 12:00     ביתר הימים והשעות:   החניה בשני מקומות החניה   הראשונים הצמודים לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#626,3125226,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 15:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#627,3125234,439,"בתוקף 10 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 09:00 עד 15:00   בימי ו' וערבי חג   מ 09:00 עד 13:00     ביתר הימים והשעות   החניה מותרת לרכב  הנושא תג נכה בלבד",קיים,אין מידע,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#628,3125235,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 07:00 עד 17:00      ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#629,3125243,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 15:00   בימי ו' וערבי חג   מ 08:00 עד 13:00     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,05/07/2022,05/07/2022,22/12/2022 0:51
#630,3125250,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 09:00 עד 19:00   בימי ו' וערבי חג   מ 09:00 עד 11:00     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,06/07/2022,06/07/2022,22/12/2022 0:51
#631,3125300,439,"בתוקף12מ'  פריקה וטעינה רציפה מותרת  לכלי רכב המוגדרים ברשיונם  ""משא"", ""מסחרי"", ו""אחוד"" בלבד  בימים א' - ה' מ 08:00 עד 15:00  רכב חונה בניגוד לחוק יגרר    ביתר הימים והשעות   החניה אסורה  לכל כלי הרכב",קיים,ועדות,פריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#632,3125305,439,"בתוקף12מ'  פריקה וטעינה רציפה מותרת  לכלי רכב המוגדרים ברשיונם  ""משא"", ""מסחרי"", ו""אחוד"" בלבד  בימים א' - ה' מ 08:00 עד 15:00  רכב חונה בניגוד לחוק יגרר    ביתר הימים והשעות   החניה אסורה  לכל כלי הרכב",קיים,ועדות,פריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#633,3125310,439,"בתוקף 18 מ'  פריקה וטעינה רציפה מותרת  לכלי רכב המוגדרים ברשיונם  ""משא"", ""מסחרי"", ו""אחוד"" בלבד  בימים א' - ה' מ 08:00 עד 15:00  רכב חונה בניגוד לחוק יגרר    ביתר הימים והשעות   החניה אסורה  לכל כלי הרכב",קיים,ועדות,פריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#634,3125315,439,"בתוקף 18 מ'  פריקה וטעינה רציפה מותרת  לכלי רכב המוגדרים ברשיונם  ""משא"", ""מסחרי"", ו""אחוד"" בלבד  בימים א' - ה' מ 08:00 עד 15:00  רכב חונה בניגוד לחוק יגרר    ביתר הימים והשעות   החניה אסורה  לכל כלי הרכב",קיים,ועדות,פריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#635,3125321,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 14:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#636,3125326,439,"בתוקף 8 מ'  -------->   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ו'   מ 08:00 עד 15:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#637,3125330,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 09:00 עד 17:00  בימי ו' וערבי חג   מ 09:00 עד 14:00     ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#638,3125342,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 08:00 עד 13:00      ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,07/07/2022,07/07/2022,22/12/2022 0:51
#639,3125346,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ה'   מ 07:00 עד 17:00       ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,10/07/2022,10/07/2022,22/12/2022 0:51
#640,3125348,439,"בתוקף 12 מ'   פריקה וטעינה רציפה מותרת   לכלי רכב המוגדרים ברישיונם   ""משא"" ""מסחרי"" ו""אחוד""   בימי א' עד ו'   מ 08:00 עד 15:00      ביתר הימים והשעות:   החניה במקום החניה הראשון   הצמוד לתמרור זה   מיועד לרכב הנושא   תג נכה בלבד",קיים,ועדות,חנית נכה בפריקה וטעינה,02/08/2022,02/08/2022,22/12/2022 0:51
